,resistance,depth
4455,0.0187732856720685,0.0
4456,0.0187732856720685,0.0
4457,0.0187732856720685,0.0
4458,0.0187732856720685,0.0
4459,0.0187732856720685,0.0
4460,0.0187732856720685,0.0
4461,0.0187732856720685,0.0
4462,0.0153999077156186,6.815791130068694e-05
4463,0.0153999077156186,6.815791130068694e-05
4464,0.0153999077156186,6.815791130068694e-05
4465,0.0153999077156186,6.815791130068694e-05
4466,0.0153999077156186,6.815791130068694e-05
4467,0.0153999077156186,6.815791130068694e-05
4468,0.1106290891766548,0.00010766088962557707
4469,0.1106290891766548,0.00010766088962557707
4470,0.1106290891766548,0.00010766088962557707
4471,0.1106290891766548,0.00010766088962557707
4472,0.1106290891766548,0.00010766088962557707
4473,0.1106290891766548,0.00010766088962557707
4474,0.1106290891766548,0.00010766088962557707
4475,0.1106290891766548,0.00010766088962557707
4476,0.1651350706815719,0.00016075372695928403
4477,0.1651350706815719,0.00016075372695928403
4478,0.1651350706815719,0.00016075372695928403
4479,0.1651350706815719,0.00016075372695928403
4480,0.1651350706815719,0.00016075372695928403
4481,0.1145748794078826,0.0002773404121398926
4482,0.1145748794078826,0.0002773404121398926
4483,0.1145748794078826,0.0002773404121398926
4484,0.1145748794078826,0.0002773404121398926
4485,0.1145748794078826,0.0002773404121398926
4486,0.1145748794078826,0.0002773404121398926
4487,0.1776404827833175,0.00034970045089718904
4488,0.1776404827833175,0.00034970045089718904
4489,0.1776404827833175,0.00034970045089718904
4490,0.1776404827833175,0.00034970045089718904
4491,0.1776404827833175,0.00034970045089718904
4492,0.1776404827833175,0.00034970045089718904
4493,0.1776404827833175,0.00034970045089718904
4494,0.1948648393154144,0.00041802227497098055
4495,0.1948648393154144,0.00041802227497098055
4496,0.1948648393154144,0.00041802227497098055
4497,0.1948648393154144,0.00041802227497098055
4498,0.1948648393154144,0.00041802227497098055
4499,0.1948648393154144,0.00041802227497098055
4500,0.1449074000120163,0.0005764216184615811
4501,0.1449074000120163,0.0005764216184615811
4502,0.1449074000120163,0.0005764216184615811
4503,0.1449074000120163,0.0005764216184615811
4504,0.1449074000120163,0.0005764216184615811
4505,0.1449074000120163,0.0005764216184615811
4506,0.1449074000120163,0.0005764216184615811
4507,0.1608254462480545,0.0006454586982726773
4508,0.1608254462480545,0.0006454586982726773
4509,0.1608254462480545,0.0006454586982726773
4510,0.1608254462480545,0.0006454586982726773
4511,0.1608254462480545,0.0006454586982726773
4512,0.1608254462480545,0.0006454586982726773
4513,0.1185542792081832,0.0007651299238204956
4514,0.1185542792081832,0.0007651299238204956
4515,0.1185542792081832,0.0007651299238204956
4516,0.1185542792081832,0.0007651299238204956
4517,0.1185542792081832,0.0007651299238204956
4518,0.1185542792081832,0.0007651299238204956
4519,0.1185542792081832,0.0007651299238204956
4520,0.1669546067714691,0.0008407533168793002
4521,0.1669546067714691,0.0008407533168793002
4522,0.1669546067714691,0.0008407533168793002
4523,0.1669546067714691,0.0008407533168793002
4524,0.1669546067714691,0.0008407533168793002
4525,0.1669546067714691,0.0008407533168793002
4526,0.1669546067714691,0.0008407533168793002
4527,0.2187035381793975,0.0009134262800216952
4528,0.2187035381793975,0.0009134262800216952
4529,0.2187035381793975,0.0009134262800216952
4530,0.2187035381793975,0.0009134262800216952
4531,0.2187035381793975,0.0009134262800216952
4532,0.2187035381793975,0.0009134262800216952
4533,0.2187035381793975,0.0009134262800216952
4534,0.2187035381793975,0.0009134262800216952
4535,0.3052690029144287,0.0009576976299285889
