scenario,real_time_plot,extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
leg,False,1.0,0.0,5.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,13.2,0.0,16.6,19.9,18.6,3.0
time,toeforce_x,toeforce_y,toeforce_x_loadcell,toeforce_yloadcell,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.010601997375488281,-0.1017247885465622,-0.32107505202293396,0.0,0.0,-0.0002992056543007493,-0.1878577172756195,0.0,0.0,-0.1585871077324479,-0.12407258681839951,0.007683481555432081,0.026697201654314995,0.0,0.0,0.0,0.0
0.013769865036010742,-0.1017247885465622,-0.32107505202293396,0.0,0.0,-0.0002992056543007493,-0.1878577172756195,0.0,0.0,-0.1585871077324479,-0.12407258681839951,-4.889443516731262e-07,-1.0477378964424133e-06,0.0,0.0,0.0,0.0
0.016988039016723633,-0.1017247885465622,-0.32107505202293396,0.0,0.0,-0.0002992056543007493,-0.1878577172756195,0.0,0.0,-0.1585871077324479,-0.12407258681839951,-4.889443516731262e-07,-1.0477378964424133e-06,0.0,0.0,0.0,0.0
0.02558732032775879,-0.1017247885465622,-0.32107505202293396,0.0,0.0,-0.0002992056543007493,-0.1878577172756195,0.0,0.0,-0.1585871077324479,-0.12407258681839951,0.05592741072177887,0.05642913654446602,0.0,0.0,0.0,0.0
0.0336918830871582,-0.1017247885465622,-0.32107505202293396,0.0,0.0,-0.0002992056543007493,-0.1878577172756195,0.0,0.0,-0.1585871077324479,-0.12407258681839951,0.05592741072177887,0.05642913654446602,0.0,0.0,0.0,0.0
0.03987884521484375,-0.1017247885465622,-0.32107505202293396,0.0,0.0,-0.0002992056543007493,-0.1878577172756195,0.0,0.0,-0.1571490007438051,-0.12407258681839951,0.09920890629291534,0.11244238913059235,0.0,0.0,0.0,0.0
0.044243574142456055,-0.1017247885465622,-0.32107505202293396,0.0,0.0,-0.0002992056543007493,-0.1878577172756195,0.0,0.0,-0.15330206454918566,-0.12201130013467819,0.12142276763916016,0.14768481254577637,0.0,0.0,0.0,0.0
0.06295275688171387,-0.004342818632721901,-1.049800157546997,0.0,0.0,-0.0002992056543007493,-0.1878577172756195,0.0,0.0,-0.13865734171483993,-0.11003905945422697,0.07634873688220978,0.11914477497339249,0.0,0.0,0.0,0.0
0.0655214786529541,-0.004342818632721901,-1.049800157546997,0.0,0.0,-0.0002992056543007493,-0.1878577172756195,0.0,0.0,-0.12995679443355104,-0.10162613357066666,0.08191732317209244,0.11973025649785995,0.0,0.0,0.0,0.0
0.07189774513244629,-0.13132944703102112,-1.655856728553772,0.0,0.0,-0.0005383036332204938,-0.18761293590068817,0.0,0.0,-0.12203522177111036,-0.09310534966295814,0.03771451488137245,0.06823184341192245,0.0,0.0,0.0,0.0
0.07828044891357422,-0.13132944703102112,-1.655856728553772,0.0,0.0,-0.0005383036332204938,-0.18761293590068817,0.0,0.0,-0.11532405582411068,-0.08591481471974419,0.05528194457292557,0.08997142314910889,0.0,0.0,0.0,0.0
0.09087157249450684,-0.2383761703968048,-1.8377817869186401,0.0,0.0,-0.0008447910659015179,-0.18604452908039093,0.0,0.0,-0.10167402365690954,-0.07026341699334851,0.02899506501853466,0.05005396530032158,0.0,0.0,0.0,0.0
0.09687662124633789,-0.2383761703968048,-1.8377817869186401,0.0,0.0,-0.0008447910659015179,-0.18604452908039093,0.0,0.0,-0.0974915291649401,-0.06445106791425056,0.07070700824260712,0.08436588197946548,0.0,0.0,0.0,0.0
0.10637474060058594,-0.22783368825912476,-1.430194616317749,0.0,0.0,-0.0008354323217645288,-0.18471087515354156,0.0,0.0,-0.09423181999068311,-0.05847093968647764,0.11967835575342178,0.10498373955488205,0.0,0.0,0.0,0.0
0.11272096633911133,-0.11408274620771408,-0.8695402145385742,0.0,0.0,-0.0006613641162402928,-0.1830945760011673,0.0,0.0,-0.09069647364360292,-0.05383304464810465,0.08792100101709366,0.07594435662031174,0.0,0.0,0.0,0.0
0.11773228645324707,-0.11408274620771408,-0.8695402145385742,0.0,0.0,-0.0006613641162402928,-0.1830945760011673,0.0,0.0,-0.08579492565731209,-0.05003404535310661,0.11447392404079437,0.1199265718460083,0.0,0.0,0.0,0.0
0.12930655479431152,-0.11808566749095917,-0.7556381821632385,0.0,0.0,-0.0005723554058931768,-0.1819983273744583,0.0,0.0,-0.08191203678797655,-0.047697121496562085,0.08564911782741547,0.09660922735929489,0.0,0.0,0.0,0.0
0.15384507179260254,-0.06402595341205597,-1.7605663537979126,0.0,0.0,-0.0003132876299787313,-0.1797969788312912,0.0,0.0,-0.03602443962536624,-0.013110648419703016,0.0458524227142334,0.12230793386697769,0.0,0.0,0.0,0.0
0.16522431373596191,-0.27090784907341003,-1.7609541416168213,0.0,0.0,-0.0007081213407218456,-0.17882917821407318,0.0,0.0,-0.028102866962925552,-0.0016657136350874903,0.008516069501638412,0.055646102875471115,0.0,0.0,0.0,0.0
0.17375540733337402,-0.4066828787326813,-0.9867782592773438,0.0,0.0,-0.0011003036051988602,-0.1772705316543579,0.0,0.0,-0.027036270946348816,0.006064112160326538,0.07492924481630325,0.07285378128290176,0.0,0.0,0.0,0.0
0.18277645111083984,-0.42493054270744324,-0.8255821466445923,0.0,0.0,-0.0012928168289363384,-0.17600885033607483,0.0,0.0,-0.026820554898052396,0.012871151175110031,0.13433481752872467,0.0907871350646019,0.0,0.0,0.0,0.0
0.18877649307250977,-0.42493054270744324,-0.8255821466445923,0.0,0.0,-0.0012928168289363384,-0.17600885033607483,0.0,0.0,-0.022745918430231164,0.01934263262400258,0.15325011312961578,0.1125931665301323,0.0,0.0,0.0,0.0
0.1923964023590088,-0.42493054270744324,-0.8255821466445923,0.0,0.0,-0.0012928168289363384,-0.17600885033607483,0.0,0.0,-0.022745918430231164,0.01934263262400258,0.15325011312961578,0.1125931665301323,0.0,0.0,0.0,0.0
0.20169734954833984,-0.1002417802810669,-1.6019004583358765,0.0,0.0,-0.0006434486131183803,-0.17438244819641113,0.0,0.0,-0.005212997393694499,0.03483823542662862,0.09037258476018906,0.07699871063232422,0.0,0.0,0.0,0.0
0.20914006233215332,-0.1002417802810669,-1.6019004583358765,0.0,0.0,-0.0006434486131183803,-0.17438244819641113,0.0,0.0,0.007406392163105011,0.04308338216151395,0.07795359939336777,0.08650480210781097,0.0,0.0,0.0,0.0
0.21689414978027344,0.10268566012382507,-2.4935784339904785,0.0,0.0,-8.426312706433237e-05,-0.1740696281194687,0.0,0.0,0.021883336580234787,0.05208353506543673,0.05219196900725365,0.09962765127420425,0.0,0.0,0.0,0.0
0.2241356372833252,0.24033543467521667,-2.65537691116333,0.0,0.0,0.0003803886647801846,-0.17337028682231903,0.0,0.0,0.02599392718569017,0.05468411186989911,0.028588522225618362,0.09247509390115738,0.0,0.0,0.0,0.0
0.23858928680419922,0.15348659455776215,-2.3304824829101562,0.0,0.0,0.0003252768365200609,-0.17222562432289124,0.0,0.0,0.03956006977855381,0.0670758004220378,0.08863344043493271,0.13653171062469482,0.0,0.0,0.0,0.0
0.24683904647827148,-0.13294865190982819,-1.130774736404419,0.0,0.0,-0.00030889586196281016,-0.17024169862270355,0.0,0.0,0.04458146001389821,0.0772024704670641,0.1287234127521515,0.13398899137973785,0.0,0.0,0.0,0.0
0.26277971267700195,-0.39131736755371094,-1.7341587543487549,0.0,0.0,-0.0009819677798077464,-0.16845527291297913,0.0,0.0,0.05621813947116329,0.1021775951698272,0.11103986203670502,0.04470634460449219,0.0,0.0,0.0,0.0
0.27210474014282227,-0.17630739510059357,-1.6479949951171875,0.0,0.0,-0.0006097839213907719,-0.1674334853887558,0.0,0.0,0.06580551939544854,0.11182489621863924,0.11243432760238647,0.055845554918050766,0.0,0.0,0.0,0.0
0.2808074951171875,-0.17630739510059357,-1.6479949951171875,0.0,0.0,-0.0006097839213907719,-0.1674334853887558,0.0,0.0,0.06966443981497336,0.11498873159365337,0.1529838591814041,0.10728836804628372,0.0,0.0,0.0,0.0
0.30405378341674805,0.3443407416343689,-2.281226396560669,0.0,0.0,0.0007422380731441081,-0.16489467024803162,0.0,0.0,0.10857721808266615,0.13670414712215948,0.05170251056551933,0.11158444732427597,0.0,0.0,0.0,0.0
0.3186941146850586,0.18408866226673126,-2.2182412147521973,0.0,0.0,0.00040847889613360167,-0.1637836992740631,0.0,0.0,0.1203457269397263,0.14927559904787854,0.04464292153716087,0.09032555669546127,0.0,0.0,0.0,0.0
0.36021971702575684,-0.020231574773788452,-1.796059250831604,0.0,0.0,-0.00022720787092112005,-0.15945778787136078,0.0,0.0,0.14372694973007696,0.18772099254426242,0.050822269171476364,0.02138635329902172,0.0,0.0,0.0,0.0
0.3758702278137207,0.3128197491168976,-1.0639896392822266,0.0,0.0,0.000715081871021539,-0.15780848264694214,0.0,0.0,0.14130613629919495,0.1754970831407987,0.0772867351770401,0.09813329577445984,0.0,0.0,0.0,0.0
0.39349794387817383,0.18945328891277313,-0.8082403540611267,0.0,0.0,0.0004956202465109527,-0.15748734772205353,0.0,0.0,0.14227685851652883,0.1750536668193005,0.06527043879032135,0.1002790629863739,0.0,0.0,0.0,0.0
0.39651918411254883,-0.14473837614059448,-1.5182631015777588,0.0,0.0,-0.0001302590681007132,-0.1577499657869339,0.0,0.0,0.1440025869029002,0.17790591234677539,0.06119348481297493,0.07910749316215515,0.0,0.0,0.0,0.0
0.402118444442749,-0.14733460545539856,-2.1040875911712646,0.0,0.0,-0.00021106038184370846,-0.15809839963912964,0.0,0.0,0.1432475807338627,0.17866091851581284,0.0681314617395401,0.07681867480278015,0.0,0.0,0.0,0.0
0.43163466453552246,-0.17836274206638336,-1.5286855697631836,0.0,0.0,-0.0003954937565140426,-0.15796206891536713,0.0,0.0,0.14325956495876807,0.17735463800112897,0.05761720985174179,0.0865461528301239,0.0,0.0,0.0,0.0
0.4383530616760254,-0.09739984571933746,-1.533109188079834,0.0,0.0,-0.0002590441727079451,-0.1578914374113083,0.0,0.0,0.1440025869029002,0.17673145830605044,0.06119348481297493,0.0922681987285614,0.0,0.0,0.0,0.0
