scenario,real_time_plot,extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
leg,False,1.0,0.0,5.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,16.5,0.0,17.3,20.4,19.8,4.0
time,toeforce_x,toeforce_y,toeforce_x_loadcell,toeforce_yloadcell,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.006913423538208008,0.17109368741512299,-1.1881906986236572,0.0,0.0,0.00040491673280484974,-0.16677157580852509,0.0,0.0,0.04429369525019789,0.08801214770493866,0.07108503580093384,0.036094605922698975,0.0,0.0,0.0,0.0
0.01723337173461914,0.17109368741512299,-1.1881906986236572,0.0,0.0,0.00040491673280484974,-0.16677157580852509,0.0,0.0,0.04429369525019789,0.08650213536686373,-1.57160684466362e-07,0.004934078082442284,0.0,0.0,0.0,0.0
0.018938779830932617,0.2460300624370575,-1.0586211681365967,0.0,0.0,0.0004917273763567209,-0.16672129929065704,0.0,0.0,0.04429369525019789,0.08650213536686373,-1.57160684466362e-07,0.004934078082442284,0.0,0.0,0.0,0.0
0.020290613174438477,0.2460300624370575,-1.0586211681365967,0.0,0.0,0.0004917273763567209,-0.16672129929065704,0.0,0.0,0.04429369525019789,0.08549546047481378,-1.57160684466362e-07,0.01609206758439541,0.0,0.0,0.0,0.0
0.021817445755004883,0.2460300624370575,-1.0586211681365967,0.0,0.0,0.0004917273763567209,-0.16672129929065704,0.0,0.0,0.04261590376344797,0.08498013880388344,-0.02680344134569168,-0.055274397134780884,0.0,0.0,0.0,0.0
0.023262977600097656,0.2460300624370575,-1.0586211681365967,0.0,0.0,0.0004917273763567209,-0.16672129929065704,0.0,0.0,0.04261590376344797,0.08498013880388344,-0.02680344134569168,-0.055274397134780884,0.0,0.0,0.0,0.0
0.024640798568725586,0.2460300624370575,-1.0586211681365967,0.0,0.0,0.0004917273763567209,-0.16672129929065704,0.0,0.0,0.040698427778590916,0.08422513263484599,-0.010710185393691063,-0.04754963144659996,0.0,0.0,0.0,0.0
0.026091814041137695,0.2460300624370575,-1.0586211681365967,0.0,0.0,0.0004917273763567209,-0.16672129929065704,0.0,0.0,0.040698427778590916,0.08422513263484599,-0.010710185393691063,-0.04754963144659996,0.0,0.0,0.0,0.0
0.0275423526763916,0.2460300624370575,-1.0586211681365967,0.0,0.0,0.0004917273763567209,-0.16672129929065704,0.0,0.0,0.03821769322318211,0.08154066625604611,0.007171209901571274,-0.021728897467255592,0.0,0.0,0.0,0.0
0.02912306785583496,0.21323975920677185,-1.1161333322525024,0.0,0.0,0.0005016871728003025,-0.16671551764011383,0.0,0.0,0.03821769322318211,0.08154066625604611,0.007171209901571274,-0.021728897467255592,0.0,0.0,0.0,0.0
