,depth,resistance
0,0.0,0.0
1,3.895157563662487e-05,0.10637372193655563
2,7.790315127324973e-05,0.32490545310582286
3,0.00011685472690987461,0.5325374728372103
4,0.00015580630254649947,0.5267772774936011
5,0.00019475787818312433,0.5572828438040115
6,0.00023370945381974922,0.6336332329020624
7,0.0002726610294563741,0.6632679990084667
8,0.00031161260509299894,1.2864999883059978
9,0.0003505641807296238,0.9608165370267711
10,0.00038951575636624866,1.251211438166166
11,0.0004284673320028735,0.5258434406340332
12,0.00046741890763949843,0.6307770241667486
13,0.0005063704832761232,0.853901940440362
14,0.0005453220589127482,0.6913963109008829
15,0.000584273634549373,0.8639007088318413
16,0.0006232252101859979,0.7895515242230992
17,0.0006621767858226228,0.857938024065833
18,0.0007011283614592476,0.8678140007726378
19,0.0007400799370958725,0.8470636706298108
20,0.0007790315127324973,1.0819897204849556
21,0.0008179830883691222,1.4476259572040957
22,0.000856934664005747,0.9168027433557875
23,0.000895886239642372,1.1685045742918556
24,0.0009348378152789969,1.0882441165495467
25,0.0009737893909156217,0.8093094136327206
26,0.0010127409665522465,0.8903725396293255
27,0.0010516925421888714,0.9746561050173486
28,0.0010906441178254963,0.8157729853147437
29,0.0011295956934621212,0.8878562634807188
30,0.001168547269098746,0.7901371789873891
31,0.0012074988447353708,0.7751951095538339
32,0.0012464504203719958,0.681794476836157
33,0.0012854019960086207,0.512314786449481
34,0.0013243535716452456,0.6900386613924746
35,0.0013633051472818703,0.799374961802154
36,0.0014022567229184952,0.8811514080147818
37,0.00144120829855512,0.8387406873782823
38,0.001480159874191745,1.0128560140659812
39,0.0015191114498283697,1.0115980209285365
40,0.0015580630254649946,1.200769287948236
41,0.0015970146011016196,1.414504831137409
42,0.0016359661767382445,1.6939935704788902
43,0.0016749177523748694,1.7322918495422568
44,0.001713869328011494,1.7411831091513434
45,0.001752820903648119,1.8297678536604185
46,0.001791772479284744,2.2568866808283836
47,0.0018307240549213688,2.6475776075485
48,0.0018696756305579937,2.5664744112619045
49,0.0019086272061946184,3.040067057195055
50,0.0019475787818312433,3.1610069783420043
51,0.001986530357467868,3.0746601014387847
52,0.002025481933104493,3.8259501838236285
53,0.002064433508741118,3.614658167299493
54,0.002103385084377743,3.8548099882659
55,0.0021423366600143677,4.431649107982635
56,0.0021812882356509926,4.349470928682292
57,0.0022202398112876175,4.496262651854103
58,0.0022591913869242424,4.635361147569617
59,0.0022981429625608674,4.959237011417063
60,0.002337094538197492,4.727739170627142
61,0.0023760461138341168,5.033996469272303
62,0.0024149976894707417,4.940670793392566
63,0.0024539492651073666,4.6116717586623945
64,0.0024929008407439915,4.267047660079939
65,0.0025318524163806164,4.042308167804407
66,0.0025708039920172413,3.8833654604562606
67,0.0026097555676538662,3.7708470061777013
68,0.002648707143290491,3.756936267665662
69,0.0026876587189271156,3.6764202125668994
70,0.0027266102945637406,3.3764911984464265
71,0.0027655618702003655,3.0765621843259536
72,0.0028045134458369904,2.8366116735286346
73,0.0028434650214736153,2.622510976531256
74,0.00288241659711024,2.4481857981248143
75,0.002921368172746865,2.516081535807173
76,0.00296031974838349,2.583977273489532
77,0.002999271324020115,2.4972912927156092
78,0.0030382228996567394,2.2666876843704316
79,0.0030771744752933644,2.0360840760252517
80,0.0031161260509299893,2.075297490501789
81,0.003155077626566614,2.1306250931720774
82,0.003194029202203239,2.122879930213902
83,0.003232980777839864,1.9568052214129872
84,0.003271932353476489,1.7907305126120718
85,0.003310883929113114,1.6599476515980638
86,0.0033498355047497388,1.5316402843011117
87,0.0033887870803863632,1.4050651298371464
88,0.003427738656022988,1.4154351518593589
89,0.003466690231659613,1.4258051738815714
90,0.003505641807296238,1.4651367826977721
91,0.003544593382932863,1.5706573004801252
92,0.003583544958569488,1.6761778182624782
93,0.0036224965342061127,1.7436160721086247
94,0.0036614481098427376,1.7967056111095006
95,0.0037003996854793626,1.8093035390584062
96,0.0037393512611159875,1.6890527993228772
97,0.003778302836752612,1.5688020595873498
98,0.003817254412389237,1.4903447039298636
99,0.0038562059880258618,1.4194022250449327
100,0.0038951575636624867,1.4014089045615017
101,0.003934109139299111,1.4191560059241866
102,0.003973060714935736,1.573109388158953
103,0.004012012290572361,1.771351401729677
104,0.004050963866208986,1.6763381982122119
105,0.004089915441845611,1.6210262582886894
106,0.004128867017482236,1.839884718664456
107,0.004167818593118861,2.3042202143440513
108,0.004206770168755486,2.3243364048355044
109,0.0042457217443921105,2.8412803261011543
110,0.004284673320028735,3.0890025589704915
111,0.00432362489566536,3.2822116853432686
112,0.004362576471301985,3.12763193348707
113,0.00440152804693861,3.225960665210926
114,0.004440479622575235,3.3411804548940958
115,0.00447943119821186,3.426264523386066
116,0.004518382773848485,3.5414861507812954
117,0.00455733434948511,3.918801657550171
118,0.004596285925121735,4.232429165092575
119,0.004635237500758359,4.421853528722103
120,0.004674189076394984,4.664539780042579
121,0.004713140652031609,4.857650384078038
122,0.0047520922276682335,4.92374164489442
123,0.0047910438033048584,5.457210717439148
124,0.004829995378941483,5.836214640507784
125,0.004868946954578108,6.5887695590130395
126,0.004907898530214733,6.826836932007051
127,0.004946850105851358,7.190300282113948
128,0.004985801681487983,7.406586245744744
129,0.005024753257124608,8.010014837003608
130,0.005063704832761233,8.183636784454967
131,0.005102656408397858,8.954776060541064
132,0.005141607984034483,8.669861850903395
133,0.005180559559671108,9.101450892575627
134,0.0052195111353077325,10.191129952407811
135,0.005258462710944357,10.221125101119277
136,0.005297414286580982,10.861323286057523
137,0.005336365862217607,10.620869243491054
138,0.005375317437854231,11.071211654396272
